120.83.111.64  ,9999 ,高匿   ,HTTP ,广东揭阳市普宁
60.13.42.32    ,9999 ,高匿   ,HTTPS,甘肃平凉
113.121.20.178 ,9999 ,高匿   ,HTTPS,山东烟台市莱阳
112.85.171.102 ,9999 ,高匿   ,HTTPS,江苏南通
222.89.32.132  ,9999 ,高匿   ,HTTPS,河南济源
112.87.65.172  ,9999 ,高匿   ,HTTPS,江苏宿迁
112.85.151.83  ,9999 ,高匿   ,HTTPS,江苏南通
112.85.175.82  ,9999 ,高匿   ,HTTPS,江苏南通
112.85.131.145 ,9999 ,高匿   ,HTTPS,江苏南通
182.34.33.224  ,9999 ,高匿   ,HTTPS,山东烟台
112.87.70.90   ,9999 ,高匿   ,HTTPS,江苏宿迁
58.253.158.91  ,9999 ,高匿   ,HTTPS,广东揭阳
112.85.166.7   ,9999 ,高匿   ,HTTPS,江苏南通
1.198.73.66    ,9999 ,高匿   ,HTTPS,河南
1.198.73.70    ,9999 ,高匿   ,HTTPS,河南
1.197.203.129  ,9999 ,高匿   ,HTTPS,河南济源
58.253.153.85  ,9999 ,高匿   ,HTTPS,广东揭阳
112.85.128.47  ,9999 ,高匿   ,HTTPS,江苏南通
112.85.167.167 ,9999 ,高匿   ,HTTPS,江苏南通
119.254.94.93  ,46323,高匿   ,HTTPS,北京
115.199.197.185,8118 ,高匿   ,HTTPS,浙江杭州
58.240.220.86  ,53281,透明   ,HTTPS,江苏苏州
120.83.111.146 ,9999 ,高匿   ,HTTPS,广东揭阳市普宁
183.129.207.78 ,18118,透明   ,HTTPS,浙江杭州
60.168.10.110  ,30695,高匿   ,HTTPS,安徽合肥
112.85.167.152 ,9999 ,高匿   ,HTTPS,江苏南通
60.13.42.95    ,9999 ,高匿   ,HTTPS,甘肃平凉
222.89.32.147  ,9999 ,高匿   ,HTTP ,河南济源
60.13.42.6     ,9999 ,高匿   ,HTTP ,甘肃平凉
60.13.42.164   ,9999 ,高匿   ,HTTP ,甘肃平凉
222.89.32.181  ,9999 ,高匿   ,HTTP ,河南济源
117.90.252.37  ,9000 ,透明   ,HTTP ,江苏镇江
163.204.240.145,9999 ,高匿   ,HTTP ,广东
112.85.170.186 ,9999 ,高匿   ,HTTP ,江苏南通
112.85.170.28  ,9999 ,高匿   ,HTTP ,江苏南通
163.204.245.97 ,9999 ,高匿   ,HTTP ,广东
163.204.246.220,9999 ,高匿   ,HTTP ,广东
112.85.131.89  ,9999 ,高匿   ,HTTP ,江苏南通
112.87.69.197  ,9999 ,高匿   ,HTTP ,江苏宿迁
119.139.196.29 ,3128 ,透明   ,HTTP ,广东深圳
1.192.242.99   ,9999 ,高匿   ,HTTP ,河南郑州
222.186.45.145 ,57273,透明   ,HTTP ,江苏镇江
112.85.175.119 ,9999 ,高匿   ,HTTP ,江苏南通
163.204.243.177,9999 ,高匿   ,HTTP ,广东
121.204.150.181,8118 ,高匿   ,HTTP ,福建厦门
106.12.124.116 ,8118 ,高匿   ,HTTP ,
116.208.11.247 ,9999 ,高匿   ,HTTP ,湖北襄阳
223.241.119.163,8010 ,高匿   ,HTTP ,安徽
125.123.141.255,9999 ,高匿   ,HTTP ,浙江嘉兴
49.86.176.236  ,9999 ,高匿   ,HTTP ,江苏
180.116.59.55  ,9999 ,高匿   ,HTTP ,江苏常州
182.108.44.47  ,808  ,高匿   ,HTTP ,江西
117.80.92.227  ,9999 ,高匿   ,HTTP ,江苏苏州
59.32.37.28    ,8010 ,高匿   ,HTTP ,广东河源
27.46.21.83    ,8888 ,透明   ,HTTP ,广东深圳
58.243.50.184  ,53281,透明   ,HTTP ,安徽合肥
218.108.175.15 ,80   ,透明   ,HTTP ,浙江杭州
117.90.6.244   ,9000 ,透明   ,HTTP ,江苏镇江
221.4.150.7    ,8181 ,透明   ,HTTP ,广东佛山
163.204.241.98 ,9999 ,高匿   ,HTTP ,广东
182.88.167.146 ,8123 ,高匿   ,HTTP ,广西南宁
123.163.96.152 ,9999 ,高匿   ,HTTP ,河南洛阳
120.83.108.115 ,9999 ,高匿   ,HTTP ,广东揭阳市普宁
163.204.244.110,9999 ,高匿   ,HTTP ,广东
1.197.204.136  ,9999 ,高匿   ,HTTP ,河南济源
120.84.103.231 ,9999 ,高匿   ,HTTP ,广东珠海
163.204.247.126,9999 ,高匿   ,HTTP ,广东
171.11.178.42  ,9999 ,高匿   ,HTTP ,河南
175.42.123.172 ,9999 ,高匿   ,HTTP ,福建宁德
1.198.72.253   ,9999 ,高匿   ,HTTP ,河南
163.204.240.141,9999 ,高匿   ,HTTP ,广东
182.34.34.42   ,9999 ,高匿   ,HTTP ,山东烟台
171.80.113.4   ,9999 ,高匿   ,HTTP ,
117.91.249.97  ,9999 ,高匿   ,HTTP ,江苏扬州
113.121.20.86  ,9999 ,高匿   ,HTTP ,山东烟台市莱阳
113.121.21.199 ,9999 ,高匿   ,HTTP ,山东
112.87.69.243  ,9999 ,高匿   ,HTTP ,江苏宿迁
60.13.42.64    ,9999 ,高匿   ,HTTP ,甘肃平凉
112.85.171.116 ,9999 ,高匿   ,HTTP ,江苏南通
112.67.45.133  ,8118 ,高匿   ,HTTP ,海南海口
113.227.182.113,8118 ,高匿   ,HTTP ,辽宁大连
112.85.167.83  ,9999 ,高匿   ,HTTP ,江苏南通
112.85.166.57  ,9999 ,高匿   ,HTTP ,江苏南通
112.85.128.110 ,9999 ,高匿   ,HTTP ,江苏南通
112.87.70.102  ,9999 ,高匿   ,HTTP ,江苏宿迁
182.34.35.230  ,9999 ,高匿   ,HTTP ,山东烟台
113.121.22.187 ,9999 ,高匿   ,HTTP ,山东
122.193.246.113,9999 ,高匿   ,HTTP ,江苏南通
112.85.171.21  ,9999 ,高匿   ,HTTP ,江苏南通
112.85.169.170 ,9999 ,高匿   ,HTTP ,江苏南通
113.103.227.237,9999 ,高匿   ,HTTP ,广东中山
112.85.129.36  ,9999 ,高匿   ,HTTP ,江苏南通
120.83.107.214 ,9999 ,高匿   ,HTTP ,广东揭阳市普宁
59.37.33.62    ,54474,高匿   ,HTTP ,广东惠州
112.85.168.167 ,9999 ,高匿   ,HTTP ,江苏南通
115.53.22.92   ,9999 ,高匿   ,HTTP ,河南濮阳
120.83.107.235 ,9999 ,高匿   ,HTTP ,广东揭阳市普宁
119.142.76.67  ,9999 ,高匿   ,HTTP ,广东中山
112.87.69.63   ,9999 ,高匿   ,HTTP ,江苏宿迁
113.109.54.5   ,8118 ,透明   ,HTTP ,广东广州市天河区
123.163.122.87 ,9999 ,高匿   ,HTTP ,河南洛阳
113.65.8.137   ,9797 ,透明   ,HTTP ,广东广州
115.53.35.137  ,9999 ,高匿   ,HTTP ,河南濮阳
113.121.21.164 ,9999 ,高匿   ,HTTP ,山东
49.86.178.71   ,9999 ,高匿   ,HTTP ,江苏
112.85.172.96  ,9999 ,高匿   ,HTTP ,江苏南通
163.204.243.155,9999 ,高匿   ,HTTP ,广东
163.204.242.82 ,9999 ,高匿   ,HTTP ,广东
114.239.146.191,808  ,高匿   ,HTTP ,江苏宿迁市泗阳县
163.204.242.215,9999 ,高匿   ,HTTP ,广东
163.204.240.56 ,9999 ,高匿   ,HTTP ,广东
119.123.174.61 ,9797 ,透明   ,HTTP ,广东深圳
117.90.7.246   ,9000 ,透明   ,HTTP ,江苏镇江
211.101.154.105,43598,透明   ,HTTP ,北京
113.103.224.31 ,9999 ,高匿   ,HTTP ,广东中山
123.117.38.29  ,9000 ,透明   ,HTTP ,北京
183.163.40.57  ,9999 ,高匿   ,HTTP ,安徽蚌埠
113.103.224.222,9999 ,高匿   ,HTTP ,广东中山
114.249.113.122,9000 ,透明   ,HTTP ,北京
163.204.246.133,9999 ,高匿   ,HTTP ,广东
118.114.209.158,3128 ,透明   ,HTTP ,四川成都
115.239.25.17  ,9999 ,高匿   ,HTTP ,浙江嘉兴
27.43.191.4    ,9999 ,高匿   ,HTTP ,广东梅州
180.118.135.124,9000 ,透明   ,HTTP ,江苏镇江
123.115.116.69 ,9000 ,透明   ,HTTP ,北京
1.192.242.114  ,9999 ,高匿   ,HTTP ,河南郑州
114.225.169.127,53128,高匿   ,HTTP ,江苏无锡
14.115.105.64  ,808  ,透明   ,HTTP ,广东珠海
183.129.207.90 ,31330,透明   ,HTTP ,浙江杭州
140.210.4.143  ,53281,透明   ,HTTPS,广东广州
124.16.91.185  ,1080 ,透明   ,HTTPS,北京
125.118.175.30 ,9999 ,透明   ,HTTP ,浙江杭州
183.30.204.96  ,9999 ,透明   ,HTTP ,广东惠州
119.122.213.180,9000 ,透明   ,HTTP ,广东深圳市宝安区
163.125.254.13 ,9000 ,透明   ,HTTPS,广东深圳
163.125.19.5   ,8888 ,透明   ,HTTPS,广东深圳
125.123.124.32 ,9000 ,透明   ,HTTP ,浙江嘉兴市桐乡
113.65.5.4     ,9000 ,透明   ,HTTP ,广东广州
124.205.155.152,9090 ,透明   ,HTTPS,北京
59.34.2.92     ,3128 ,透明   ,HTTP ,广东肇庆
59.38.61.87    ,9797 ,透明   ,HTTPS,广东珠海
117.66.167.84  ,8118 ,透明   ,HTTPS,安徽安庆
163.125.19.99  ,8888 ,透明   ,HTTP ,广东深圳
119.48.180.198 ,9999 ,透明   ,HTTPS,吉林长春
14.115.107.133 ,808  ,透明   ,HTTPS,广东珠海
112.95.17.162  ,8088 ,透明   ,HTTP ,广东深圳
114.249.119.140,9000 ,透明   ,HTTP ,北京
115.171.203.223,9000 ,透明   ,HTTPS,北京
163.125.148.140,9797 ,透明   ,HTTPS,广东深圳
163.125.148.130,9797 ,透明   ,HTTP ,广东深圳
106.38.162.105 ,9000 ,透明   ,HTTP ,
163.125.148.136,9797 ,透明   ,HTTPS,广东深圳
182.88.166.104 ,9797 ,透明   ,HTTPS,广西南宁
117.91.186.7   ,3128 ,透明   ,HTTPS,江苏扬州
115.213.204.240,3128 ,透明   ,HTTPS,浙江丽水
123.117.39.100 ,9000 ,透明   ,HTTP ,北京
219.137.207.114,53281,透明   ,HTTP ,广东广州市白云区
163.125.67.223 ,9797 ,透明   ,HTTP ,广东深圳
221.204.137.174,9797 ,透明   ,HTTPS,山西太原
163.125.67.145 ,9797 ,透明   ,HTTP ,广东深圳
106.39.45.122  ,8080 ,透明   ,HTTP ,
60.191.57.78   ,10800,透明   ,HTTP ,浙江杭州
116.18.228.125 ,9797 ,透明   ,HTTPS,广东东莞
223.244.44.30  ,65309,透明   ,HTTP ,安徽滁州
222.208.85.119 ,1080 ,透明   ,HTTPS,四川泸州
113.54.152.170 ,8080 ,透明   ,HTTPS,四川成都
14.115.104.11  ,808  ,透明   ,HTTP ,广东珠海
124.205.155.154,9090 ,透明   ,HTTPS,北京
1.196.160.61   ,9999 ,透明   ,HTTPS,河南商丘
1.196.160.94   ,9999 ,透明   ,HTTP ,河南商丘
14.20.235.133  ,9797 ,透明   ,HTTPS,广东深圳
119.131.89.62  ,9797 ,透明   ,HTTP ,广东广州
123.117.34.84  ,9000 ,透明   ,HTTP ,北京
113.251.218.72 ,8123 ,透明   ,HTTPS,重庆
119.123.175.181,9797 ,透明   ,HTTP ,广东深圳
171.13.154.65  ,9797 ,透明   ,HTTP ,河南
14.146.92.72   ,9797 ,透明   ,HTTP ,广东广州
125.123.45.130 ,9000 ,透明   ,HTTP ,浙江嘉兴
119.1.97.192   ,36751,透明   ,HTTP ,贵州黔西南州兴义
223.166.247.206,9000 ,透明   ,HTTP ,上海
114.101.45.40  ,65309,透明   ,HTTPS,安徽蚌埠
113.116.58.253 ,9000 ,透明   ,HTTP ,广东深圳
27.46.23.45    ,9999 ,透明   ,HTTP ,广东深圳
106.39.45.125  ,8080 ,透明   ,HTTPS,
125.123.23.99  ,9000 ,透明   ,HTTP ,浙江嘉兴
163.125.69.145 ,8888 ,透明   ,HTTP ,广东深圳
14.115.107.83  ,808  ,透明   ,HTTP ,广东珠海
163.125.252.109,9797 ,透明   ,HTTPS,广东深圳
27.38.98.97    ,9797 ,透明   ,HTTPS,广东深圳
114.249.112.22 ,9000 ,透明   ,HTTPS,北京
1.196.160.137  ,9999 ,透明   ,HTTP ,河南商丘
119.176.82.210 ,9999 ,透明   ,HTTPS,山东潍坊
14.115.105.107 ,808  ,透明   ,HTTP ,广东珠海
123.117.35.166 ,9000 ,透明   ,HTTPS,北京
106.39.45.124  ,8080 ,透明   ,HTTP ,
223.156.114.84 ,9000 ,透明   ,HTTP ,湖南
112.117.116.83 ,9999 ,透明   ,HTTPS,云南昆明
163.125.69.146 ,8888 ,透明   ,HTTP ,广东深圳
119.176.66.90  ,9999 ,透明   ,HTTPS,山东潍坊
14.115.107.88  ,808  ,透明   ,HTTPS,广东珠海
118.182.33.8   ,41632,透明   ,HTTP ,甘肃定西
183.128.145.64 ,8118 ,透明   ,HTTP ,浙江杭州
222.92.112.66  ,3128 ,透明   ,HTTPS,江苏苏州
111.75.193.24  ,48449,透明   ,HTTP ,江西
121.8.107.13   ,8080 ,透明   ,HTTP ,广东广州
112.95.23.144  ,8888 ,透明   ,HTTP ,广东深圳
14.115.104.66  ,808  ,透明   ,HTTP ,广东珠海
112.95.23.72   ,8888 ,透明   ,HTTPS,广东深圳
113.116.144.9  ,9000 ,透明   ,HTTPS,广东深圳
115.171.203.189,9000 ,透明   ,HTTP ,北京
106.39.45.126  ,8080 ,透明   ,HTTP ,
125.123.22.180 ,9000 ,透明   ,HTTPS,浙江嘉兴
125.123.19.188 ,9000 ,透明   ,HTTPS,浙江嘉兴
182.40.54.251  ,8118 ,透明   ,HTTP ,山东青岛
112.95.23.79   ,8888 ,透明   ,HTTPS,广东深圳
114.249.115.23 ,9000 ,透明   ,HTTPS,北京
113.109.28.62  ,9797 ,透明   ,HTTP ,广东广州
115.207.92.202 ,8118 ,透明   ,HTTPS,浙江衢州
123.249.28.124 ,3128 ,透明   ,HTTP ,贵州
14.115.107.162 ,808  ,透明   ,HTTP ,广东珠海
118.182.33.6   ,32559,透明   ,HTTP ,甘肃定西
180.107.27.97  ,53281,透明   ,HTTPS,江苏苏州
163.125.18.17  ,8888 ,透明   ,HTTP ,广东深圳
125.123.126.23 ,9000 ,透明   ,HTTP ,浙江嘉兴市桐乡
114.249.112.62 ,9000 ,透明   ,HTTP ,北京
14.20.235.169  ,30862,透明   ,HTTPS,广东深圳
58.251.233.185 ,9000 ,透明   ,HTTP ,广东深圳
123.163.97.169 ,9999 ,高匿   ,HTTPS,河南洛阳
112.85.172.87  ,9999 ,高匿   ,HTTPS,江苏南通
112.85.131.195 ,9999 ,高匿   ,HTTPS,江苏南通
163.204.242.85 ,9999 ,高匿   ,HTTPS,广东
210.5.10.87    ,53281,高匿   ,HTTPS,广东广州
112.85.168.36  ,9999 ,高匿   ,HTTPS,江苏南通
112.85.131.108 ,9999 ,高匿   ,HTTPS,江苏南通
116.208.52.229 ,9999 ,高匿   ,HTTPS,湖北襄阳
219.157.144.246,8118 ,高匿   ,HTTPS,河南郑州
101.132.131.158,8118 ,高匿   ,HTTPS,北京
171.83.166.67  ,9999 ,高匿   ,HTTPS,
163.204.247.209,9999 ,高匿   ,HTTPS,广东
120.83.108.177 ,9999 ,高匿   ,HTTPS,广东揭阳市普宁
111.177.113.59 ,9999 ,高匿   ,HTTPS,湖北襄阳
112.85.173.216 ,9999 ,高匿   ,HTTPS,江苏南通
124.94.195.110 ,9999 ,高匿   ,HTTPS,辽宁阜新
120.83.104.224 ,9999 ,高匿   ,HTTPS,广东揭阳
223.241.118.34 ,8010 ,高匿   ,HTTPS,安徽
112.85.170.153 ,9999 ,高匿   ,HTTPS,江苏南通
115.219.111.189,8010 ,高匿   ,HTTPS,浙江温州
171.37.156.252 ,8123 ,高匿   ,HTTPS,广西
117.85.49.31   ,9999 ,高匿   ,HTTPS,江苏无锡
112.85.131.34  ,9999 ,高匿   ,HTTPS,江苏南通
120.83.111.241 ,9999 ,高匿   ,HTTPS,广东揭阳市普宁
112.85.171.43  ,9999 ,高匿   ,HTTPS,江苏南通
49.89.86.227   ,9999 ,高匿   ,HTTPS,江苏宿迁
112.85.148.89  ,9999 ,高匿   ,HTTPS,江苏南通
120.79.5.147   ,80   ,高匿   ,HTTPS,长城宽带
112.85.175.107 ,9999 ,高匿   ,HTTPS,江苏南通
112.85.130.70  ,9999 ,高匿   ,HTTPS,江苏南通
112.85.170.13  ,9999 ,高匿   ,HTTPS,江苏南通
112.85.167.171 ,9999 ,高匿   ,HTTPS,江苏南通
112.85.130.230 ,9999 ,高匿   ,HTTPS,江苏南通
59.52.186.99   ,808  ,高匿   ,HTTPS,江西南昌
183.191.90.20  ,80   ,高匿   ,HTTPS,山西运城
221.9.131.142  ,80   ,高匿   ,HTTPS,吉林四平
112.85.167.150 ,9999 ,高匿   ,HTTPS,江苏南通
112.85.170.71  ,9999 ,高匿   ,HTTPS,江苏南通
115.223.83.88  ,8010 ,高匿   ,HTTPS,浙江温州
123.169.34.62  ,9999 ,高匿   ,HTTPS,山东烟台
121.228.36.188 ,9999 ,高匿   ,HTTPS,江苏苏州
180.169.186.155,1080 ,透明   ,HTTPS,上海
125.115.182.20 ,3128 ,高匿   ,HTTPS,浙江宁波
113.116.156.187,8118 ,高匿   ,HTTPS,广东深圳
14.115.104.6   ,808  ,透明   ,HTTPS,广东珠海
120.83.99.199  ,9999 ,高匿   ,HTTPS,广东揭阳市普宁
1.193.244.15   ,9999 ,高匿   ,HTTPS,河南洛阳
1.192.241.157  ,9999 ,高匿   ,HTTPS,河南郑州
115.53.21.181  ,9999 ,高匿   ,HTTPS,河南濮阳
1.198.110.165  ,9999 ,高匿   ,HTTPS,河南
113.103.226.162,9999 ,高匿   ,HTTPS,广东中山
1.197.203.62   ,9999 ,高匿   ,HTTPS,河南济源
119.98.215.192 ,8118 ,高匿   ,HTTPS,湖北武汉
113.103.226.185,9999 ,高匿   ,HTTPS,广东中山
222.188.143.166,9999 ,高匿   ,HTTPS,江苏常州
113.103.226.199,9999 ,高匿   ,HTTPS,广东中山
122.193.246.214,9999 ,高匿   ,HTTPS,江苏南通
175.42.122.250 ,9999 ,高匿   ,HTTPS,福建宁德
120.83.98.233  ,9999 ,高匿   ,HTTPS,广东揭阳市普宁
112.87.68.255  ,9999 ,高匿   ,HTTPS,江苏宿迁
120.83.120.39  ,9999 ,高匿   ,HTTPS,广东揭阳市普宁
122.137.114.238,80   ,高匿   ,HTTPS,吉林
119.123.247.229,9000 ,透明   ,HTTPS,广东深圳
120.83.101.88  ,808  ,高匿   ,HTTPS,广东揭阳市普宁
117.43.121.220 ,8080 ,高匿   ,HTTPS,江西南昌
49.72.115.85   ,9999 ,高匿   ,HTTPS,江苏苏州
1.198.72.114   ,9999 ,高匿   ,HTTPS,河南
171.80.0.12    ,9999 ,高匿   ,HTTPS,
171.41.122.70  ,9999 ,高匿   ,HTTPS,湖北
112.85.128.190 ,9999 ,高匿   ,HTTPS,江苏南通
112.85.175.168 ,9999 ,高匿   ,HTTPS,江苏南通
163.125.137.235,8118 ,高匿   ,HTTPS,广东深圳
27.43.191.102  ,9999 ,高匿   ,HTTPS,广东梅州
112.85.130.127 ,9999 ,高匿   ,HTTPS,江苏南通
113.121.21.75  ,9999 ,高匿   ,HTTPS,山东
112.85.131.115 ,9999 ,高匿   ,HTTPS,江苏南通
112.85.170.85  ,9999 ,高匿   ,HTTPS,江苏南通
223.241.118.246,8010 ,高匿   ,HTTPS,安徽
1.198.72.6     ,9999 ,高匿   ,HTTPS,河南
171.80.1.16    ,9999 ,高匿   ,HTTPS,
112.85.164.25  ,9999 ,高匿   ,HTTPS,江苏南通
113.121.47.159 ,9999 ,高匿   ,HTTPS,山东烟台
112.87.71.189  ,9999 ,高匿   ,HTTPS,江苏宿迁
119.98.153.235 ,8118 ,高匿   ,HTTPS,湖北武汉
182.34.33.216  ,9999 ,高匿   ,HTTPS,山东烟台
182.34.34.83   ,9999 ,高匿   ,HTTPS,山东烟台
111.177.106.202,9999 ,高匿   ,HTTPS,湖北襄阳
115.53.18.34   ,9999 ,高匿   ,HTTPS,河南濮阳
112.85.129.172 ,9999 ,高匿   ,HTTPS,江苏南通
122.193.245.49 ,9999 ,高匿   ,HTTPS,江苏南通
112.87.68.224  ,9999 ,高匿   ,HTTPS,江苏宿迁
112.85.165.24  ,9999 ,高匿   ,HTTPS,江苏南通
112.85.165.116 ,18118,高匿   ,HTTPS,江苏南通
112.85.168.226 ,9999 ,高匿   ,HTTPS,江苏南通
112.85.131.95  ,9999 ,高匿   ,HTTPS,江苏南通
171.80.1.255   ,9999 ,高匿   ,HTTPS,
113.121.21.227 ,9999 ,高匿   ,HTTPS,山东
112.85.170.48  ,9999 ,高匿   ,HTTPS,江苏南通
1.192.240.178  ,9999 ,高匿   ,HTTPS,河南郑州
171.80.2.137   ,9999 ,高匿   ,HTTPS,
49.86.182.201  ,9999 ,高匿   ,HTTP ,江苏
163.204.243.245,9999 ,高匿   ,HTTP ,广东
182.34.32.196  ,9999 ,高匿   ,HTTP ,山东烟台
112.85.171.216 ,9999 ,高匿   ,HTTP ,江苏南通
112.85.167.84  ,9999 ,高匿   ,HTTP ,江苏南通
163.204.243.65 ,9999 ,高匿   ,HTTP ,广东
122.193.244.2  ,9999 ,高匿   ,HTTP ,江苏南通
112.85.169.206 ,9999 ,高匿   ,HTTP ,江苏南通
59.60.170.137  ,53281,透明   ,HTTP ,福建龙岩
116.208.52.85  ,9999 ,高匿   ,HTTP ,湖北襄阳
122.193.244.108,9999 ,高匿   ,HTTP ,江苏南通
211.146.16.146 ,80   ,透明   ,HTTP ,北京
112.85.170.246 ,9999 ,高匿   ,HTTP ,江苏南通
118.89.44.224  ,8118 ,透明   ,HTTP ,
122.193.246.57 ,9999 ,高匿   ,HTTP ,江苏南通
112.95.189.59  ,9797 ,透明   ,HTTP ,广东深圳
112.85.175.92  ,9999 ,高匿   ,HTTP ,江苏南通
125.115.180.2  ,3128 ,高匿   ,HTTP ,浙江宁波
116.208.52.54  ,9999 ,高匿   ,HTTP ,湖北襄阳
163.204.240.224,9999 ,高匿   ,HTTP ,广东
117.91.249.84  ,9999 ,高匿   ,HTTP ,江苏扬州
222.188.140.141,9999 ,高匿   ,HTTP ,江苏常州
163.204.246.244,9999 ,高匿   ,HTTP ,广东
180.103.192.24 ,9999 ,高匿   ,HTTP ,江苏淮安
112.85.173.235 ,9999 ,高匿   ,HTTP ,江苏南通
49.74.130.16   ,8123 ,高匿   ,HTTP ,江苏南京
114.227.37.205 ,8118 ,高匿   ,HTTP ,江苏常州
112.95.206.0   ,8888 ,透明   ,HTTP ,广东深圳
112.85.170.0   ,9999 ,高匿   ,HTTP ,江苏南通
14.115.105.33  ,808  ,透明   ,HTTP ,广东珠海
118.24.157.49  ,8118 ,透明   ,HTTP ,
59.32.37.237   ,61234,高匿   ,HTTP ,广东河源
113.247.252.116,3128 ,透明   ,HTTP ,湖南长沙
112.85.150.44  ,9999 ,高匿   ,HTTP ,江苏南通
124.94.192.43  ,9999 ,高匿   ,HTTP ,辽宁阜新
182.88.131.237 ,8118 ,高匿   ,HTTP ,广西南宁
120.83.123.124 ,9999 ,高匿   ,HTTP ,广东揭阳
123.146.237.127,53281,高匿   ,HTTP ,重庆
1.192.240.123  ,9999 ,高匿   ,HTTP ,河南郑州
111.226.228.169,8118 ,高匿   ,HTTP ,河北沧州
116.9.75.148   ,8118 ,高匿   ,HTTP ,广西南宁
27.219.77.28   ,8118 ,高匿   ,HTTP ,山东
119.162.150.192,8118 ,高匿   ,HTTP ,山东济南
115.219.182.37 ,8118 ,高匿   ,HTTP ,浙江温州
113.103.226.160,9999 ,高匿   ,HTTP ,广东中山
171.11.33.172  ,9999 ,高匿   ,HTTP ,河南
123.163.96.58  ,9999 ,高匿   ,HTTP ,河南洛阳
117.81.103.238 ,9999 ,高匿   ,HTTP ,江苏苏州
1.197.16.87    ,9999 ,高匿   ,HTTP ,河南许昌
1.198.73.225   ,9999 ,高匿   ,HTTP ,河南
123.163.122.191,9999 ,高匿   ,HTTP ,河南洛阳
1.199.30.134   ,9999 ,高匿   ,HTTP ,河南漯河
163.204.244.75 ,9999 ,高匿   ,HTTP ,广东
112.87.68.242  ,9999 ,高匿   ,HTTP ,江苏宿迁
163.204.240.31 ,9999 ,高匿   ,HTTP ,广东
171.83.167.43  ,9999 ,高匿   ,HTTP ,
113.121.20.180 ,9999 ,高匿   ,HTTP ,山东烟台市莱阳
112.85.164.47  ,9999 ,高匿   ,HTTP ,江苏南通
1.192.241.72   ,9999 ,高匿   ,HTTP ,河南郑州
112.85.129.92  ,9999 ,高匿   ,HTTP ,江苏南通
112.85.130.3   ,9999 ,高匿   ,HTTP ,江苏南通
112.85.166.52  ,9999 ,高匿   ,HTTP ,江苏南通
122.193.246.136,9999 ,高匿   ,HTTP ,江苏南通
112.85.164.30  ,9999 ,高匿   ,HTTP ,江苏南通
1.192.242.68   ,9999 ,高匿   ,HTTP ,河南郑州
112.85.171.79  ,9999 ,高匿   ,HTTP ,江苏南通
14.115.107.6   ,808  ,透明   ,HTTP ,广东珠海
116.208.55.67  ,9999 ,高匿   ,HTTP ,湖北襄阳市宜城
112.85.165.93  ,9999 ,高匿   ,HTTP ,江苏南通
112.85.129.159 ,9999 ,高匿   ,HTTP ,江苏南通
112.85.169.169 ,9999 ,高匿   ,HTTP ,江苏南通
163.204.245.136,9999 ,高匿   ,HTTP ,广东
163.204.242.160,9999 ,高匿   ,HTTP ,广东
119.120.78.167 ,9999 ,高匿   ,HTTP ,广东中山
112.85.168.22  ,9999 ,高匿   ,HTTP ,江苏南通
112.85.171.153 ,9999 ,高匿   ,HTTP ,江苏南通
122.193.246.32 ,9999 ,高匿   ,HTTP ,江苏南通
116.208.52.189 ,9999 ,高匿   ,HTTP ,湖北襄阳
112.85.168.32  ,9999 ,高匿   ,HTTP ,江苏南通
112.85.128.214 ,9999 ,高匿   ,HTTP ,江苏南通
112.85.130.76  ,9999 ,高匿   ,HTTP ,江苏南通
112.85.170.210 ,9999 ,高匿   ,HTTP ,江苏南通
117.90.1.246   ,9000 ,透明   ,HTTP ,江苏镇江
112.85.173.85  ,9999 ,高匿   ,HTTP ,江苏南通
112.85.151.155 ,9999 ,高匿   ,HTTP ,江苏南通
112.85.150.39  ,9999 ,高匿   ,HTTP ,江苏南通
171.38.66.115  ,8123 ,高匿   ,HTTP ,广西玉林
125.41.135.202 ,8118 ,高匿   ,HTTP ,河南郑州
120.83.104.37  ,9999 ,高匿   ,HTTP ,广东揭阳
112.85.166.201 ,9999 ,高匿   ,HTTP ,江苏南通
117.85.104.233 ,9999 ,高匿   ,HTTP ,江苏无锡
1.192.241.123  ,9999 ,高匿   ,HTTP ,河南郑州
113.121.23.155 ,9999 ,高匿   ,HTTP ,山东
163.125.73.105 ,9797 ,透明   ,HTTP ,广东深圳
120.24.173.214 ,80   ,高匿   ,HTTP ,北京
112.85.167.253 ,9999 ,高匿   ,HTTP ,江苏南通
125.41.243.116 ,8118 ,高匿   ,HTTP ,河南郑州
115.53.18.37   ,9999 ,高匿   ,HTTP ,河南濮阳
58.219.63.29   ,9999 ,高匿   ,HTTP ,江苏无锡
183.30.204.142 ,9999 ,透明   ,HTTP ,广东惠州
115.207.98.53  ,3128 ,高匿   ,HTTPS,浙江衢州
222.89.32.149  ,9999 ,高匿   ,HTTPS,河南济源
121.233.226.119,9999 ,高匿   ,HTTPS,江苏扬州
113.124.84.201 ,9999 ,高匿   ,HTTP ,山东烟台
120.26.199.103 ,8118 ,高匿   ,HTTP ,北京
120.83.99.126  ,9999 ,高匿   ,HTTP ,广东揭阳市普宁
114.239.252.207,9999 ,高匿   ,HTTPS,江苏宿迁市泗阳县
144.123.69.198 ,9999 ,高匿   ,HTTPS,山东
114.239.146.233,808  ,高匿   ,HTTPS,江苏宿迁市泗阳县
